year_round,country_code,value,over,fill,color,n,world,world_text,title,map_col,map_row
2004,CMR,0.2227438725,FALSE,0.2227438725,NA,27,4,0K,2004 27,12,7
2004,COD,0.0250015125,FALSE,0.0250015125,NA,27,4,0K,2004 27,NA,NA
2004,COG,0.2638644235,FALSE,0.2638644235,NA,27,4,0K,2004 27,13,5
2004,COL,1.3484875415,FALSE,1.3484875415,NA,27,4,0K,2004 27,2,6
2004,COM,0.23364485499999998,FALSE,0.23364485499999998,NA,27,4,0K,2004 27,15,3
2004,CPV,0.8164721100000001,FALSE,0.8164721100000001,NA,27,4,0K,2004 27,7,14
2004,CRI,1.636074147,FALSE,1.636074147,NA,27,4,0K,2004 27,2,8
2004,CUB,2.2620043335,FALSE,2.2620043335,NA,27,4,0K,2004 27,2,15
2004,CYM,9.7487636625,FALSE,9.7487636625,NA,27,4,0K,2004 27,NA,NA
2004,CYP,7.279598644,FALSE,7.279598644,NA,27,4,0K,2004 27,13,15
2004,CZE,11.607147269999999,TRUE,10,black,27,4,0K,2004 27,12,21
2004,DEU,9.7825273015,FALSE,9.7825273015,NA,27,4,0K,2004 27,11,21
2004,DJI,0.528570778,FALSE,0.528570778,NA,27,4,0K,2004 27,15,9
2004,DMA,1.638336419,FALSE,1.638336419,NA,27,4,0K,2004 27,NA,NA
2004,DNK,9.026388975,FALSE,9.026388975,NA,27,4,0K,2004 27,11,22
2004,DOM,2.0145650695,FALSE,2.0145650695,NA,27,4,0K,2004 27,4,14
2004,DZA,2.95930722,FALSE,2.95930722,NA,27,4,0K,2004 27,10,14
2004,ECU,2.17670415,FALSE,2.17670415,NA,27,4,0K,2004 27,2,5
2004,EGY,2.089883828,FALSE,2.089883828,NA,27,4,0K,2004 27,13,13
2004,ERI,0.1963340535,FALSE,0.1963340535,NA,27,4,0K,2004 27,14,11
2004,ESP,8.0025543645,FALSE,8.0025543645,NA,27,4,0K,2004 27,8,18
2004,EST,12.525502750000001,TRUE,10,black,27,4,0K,2004 27,13,24
2004,ETH,0.0688380165,FALSE,0.0688380165,NA,27,4,0K,2004 27,15,8
2004,FIN,11.624556515,TRUE,10,black,27,4,0K,2004 27,13,25
2004,FJI,1.4938130775,FALSE,1.4938130775,NA,27,4,0K,2004 27,22,6
2004,FRA,6.1098387115,FALSE,6.1098387115,NA,27,4,0K,2004 27,8,20
2004,FRO,15.249802845,TRUE,10,black,27,4,0K,2004 27,NA,NA
2004,FSM,1.2406905424999999,FALSE,1.2406905424999999,NA,27,4,0K,2004 27,23,12
2004,GAB,3.459504538,FALSE,3.459504538,NA,27,4,0K,2004 27,12,5
2004,GBR,8.9860393315,FALSE,8.9860393315,NA,27,4,0K,2004 27,8,22
2004,GEO,1.1997286695,FALSE,1.1997286695,NA,27,4,0K,2004 27,15,17
2004,GHA,0.33739058499999997,FALSE,0.33739058499999997,NA,27,4,0K,2004 27,10,8
2004,GIB,12.264602275000001,TRUE,10,black,27,4,0K,2004 27,NA,NA
2004,GIN,0.1967245575,FALSE,0.1967245575,NA,27,4,0K,2004 27,8,10
2004,GMB,0.2064429285,FALSE,0.2064429285,NA,27,4,0K,2004 27,8,12
2004,GNB,0.15169244250000002,FALSE,0.15169244250000002,NA,27,4,0K,2004 27,8,11
2004,GNQ,6.710671834999999,FALSE,6.710671834999999,NA,27,4,0K,2004 27,12,6
2004,GRC,8.9244033215,FALSE,8.9244033215,NA,27,4,0K,2004 27,13,16
2004,GRD,2.0509723949999996,FALSE,2.0509723949999996,NA,27,4,0K,2004 27,4,8
2004,GRL,10.468260995,TRUE,10,black,27,4,0K,2004 27,NA,NA
2004,GTM,0.9339782485,FALSE,0.9339782485,NA,27,4,0K,2004 27,1,10
2004,GUY,2.0401485184999997,FALSE,2.0401485184999997,NA,27,4,0K,2004 27,4,6
2004,HKG,6.2938895765,FALSE,6.2938895765,NA,27,4,0K,2004 27,21,17
2004,HND,1.0235485055,FALSE,1.0235485055,NA,27,4,0K,2004 27,2,10
2004,HRV,5.219922397,FALSE,5.219922397,NA,27,4,0K,2004 27,12,19
2004,HTI,0.221002446,FALSE,0.221002446,NA,27,4,0K,2004 27,3,14
2004,HUN,5.718379841,FALSE,5.718379841,NA,27,4,0K,2004 27,13,20
2004,IDN,1.5091894025,FALSE,1.5091894025,NA,27,4,0K,2004 27,20,8
2004,IND,1.046795413,FALSE,1.046795413,NA,27,4,0K,2004 27,18,13
2004,IRL,10.608894164999999,TRUE,10,black,27,4,0K,2004 27,7,22
2004,IRN,6.539249551999999,FALSE,6.539249551999999,NA,27,4,0K,2004 27,16,15
2004,IRQ,4.269150859,FALSE,4.269150859,NA,27,4,0K,2004 27,16,14
2004,ISL,7.5986337294999995,FALSE,7.5986337294999995,NA,27,4,0K,2004 27,7,25
2004,ISR,8.4430409345,FALSE,8.4430409345,NA,27,4,0K,2004 27,14,14
2004,ITA,8.1912886645,FALSE,8.1912886645,NA,27,4,0K,2004 27,10,18
2004,JAM,3.8678109960000002,FALSE,3.8678109960000002,NA,27,4,0K,2004 27,2,13
2004,JOR,3.5806812325,FALSE,3.5806812325,NA,27,4,0K,2004 27,15,14
2004,JPN,9.804043007499999,FALSE,9.804043007499999,NA,27,4,0K,2004 27,23,19
2004,KAZ,11.617029344999999,TRUE,10,black,27,4,0K,2004 27,17,19
2004,KEN,0.22744078,FALSE,0.22744078,NA,27,4,0K,2004 27,15,7
2004,KGZ,1.117008952,FALSE,1.117008952,NA,27,4,0K,2004 27,18,17
2004,KHM,0.19820845850000002,FALSE,0.19820845850000002,NA,27,4,0K,2004 27,20,11
2004,KIR,0.580609529,FALSE,0.580609529,NA,27,4,0K,2004 27,NA,NA
2004,KNA,4.2535797214999995,FALSE,4.2535797214999995,NA,27,4,0K,2004 27,NA,NA
2004,KOR,9.8187268535,FALSE,9.8187268535,NA,27,4,0K,2004 27,22,19
2004,KWT,30.10109538,TRUE,10,black,27,4,0K,2004 27,16,13
2004,LAO,0.245038695,FALSE,0.245038695,NA,27,4,0K,2004 27,20,13
2004,LBN,4.2068338525,FALSE,4.2068338525,NA,27,4,0K,2004 27,14,15
2004,LBR,0.208291321,FALSE,0.208291321,NA,27,4,0K,2004 27,8,8
2004,LBY,8.911508489,FALSE,8.911508489,NA,27,4,0K,2004 27,12,13
2004,LCA,2.216078955,FALSE,2.216078955,NA,27,4,0K,2004 27,4,9
2004,LKA,0.6273312695,FALSE,0.6273312695,NA,27,4,0K,2004 27,18,12
2004,LSO,1.029280939,FALSE,1.029280939,NA,27,4,0K,2004 27,13,1
2004,LTU,4.0530678095,FALSE,4.0530678095,NA,27,4,0K,2004 27,13,22
2004,LUX,24.71183654,TRUE,10,black,27,4,0K,2004 27,10,21
2004,LVA,3.3121443035,FALSE,3.3121443035,NA,27,4,0K,2004 27,13,23
2004,MAC,3.7160393034999997,FALSE,3.7160393034999997,NA,27,4,0K,2004 27,21,16
2004,MAR,1.467395048,FALSE,1.467395048,NA,27,4,0K,2004 27,9,14
2004,MDA,1.312698234,FALSE,1.312698234,NA,27,4,0K,2004 27,15,20
2004,MDG,0.098268755,FALSE,0.098268755,NA,27,4,0K,2004 27,15,2
2004,MDV,2.018074388,FALSE,2.018074388,NA,27,4,0K,2004 27,18,11
2004,MEX,4.211958319,FALSE,4.211958319,NA,27,4,0K,2004 27,1,16
2004,MHL,1.655142531,FALSE,1.655142531,NA,27,4,0K,2004 27,NA,NA
2004,MKD,5.4577556055,FALSE,5.4577556055,NA,27,4,0K,2004 27,13,17
2004,MLI,0.0704600445,FALSE,0.0704600445,NA,27,4,0K,2004 27,10,12
2004,MLT,6.549234993,FALSE,6.549234993,NA,27,4,0K,2004 27,10,17
2004,MMR,0.2489478635,FALSE,0.2489478635,NA,27,4,0K,2004 27,19,12
2004,MNE,3.34904381,FALSE,3.34904381,NA,27,4,0K,2004 27,12,17
2004,MNG,3.4070220605,FALSE,3.4070220605,NA,27,4,0K,2004 27,20,20
2004,MOZ,0.090850561,FALSE,0.090850561,NA,27,4,0K,2004 27,14,3
2004,MRT,0.506060519,FALSE,0.506060519,NA,27,4,0K,2004 27,8,14
2004,MUS,2.6078774255,FALSE,2.6078774255,NA,27,4,0K,2004 27,16,1
2004,MWI,0.070344856,FALSE,0.070344856,NA,27,4,0K,2004 27,14,4
2004,MYS,6.6539349075,FALSE,6.6539349075,NA,27,4,0K,2004 27,20,10
2004,NAM,1.0566110145,FALSE,1.0566110145,NA,27,4,0K,2004 27,12,2
2004,NCL,11.60933025,TRUE,10,black,27,4,0K,2004 27,22,5
2004,NER,0.05726112999999999,FALSE,0.05726112999999999,NA,27,4,0K,2004 27,11,12
2004,NGA,0.7668942519999999,FALSE,0.7668942519999999,NA,27,4,0K,2004 27,12,8
2004,NIC,0.818302314,FALSE,0.818302314,NA,27,4,0K,2004 27,2,9
2004,NLD,11.236223285,TRUE,10,black,27,4,0K,2004 27,10,22
2004,NOR,9.233341681,FALSE,9.233341681,NA,27,4,0K,2004 27,11,25
2004,NPL,0.112877421,FALSE,0.112877421,NA,27,4,0K,2004 27,18,14
2004,NRU,6.3410509390000005,FALSE,6.3410509390000005,NA,27,4,0K,2004 27,NA,NA
2004,NZL,8.3560510195,FALSE,8.3560510195,NA,27,4,0K,2004 27,22,1
2004,OMN,11.675650795,TRUE,10,black,27,4,0K,2004 27,17,10
2004,PAK,0.880284861,FALSE,0.880284861,NA,27,4,0K,2004 27,17,14
2004,PAN,1.91444478,FALSE,1.91444478,NA,27,4,0K,2004 27,2,7
2004,PER,1.2572367405,FALSE,1.2572367405,NA,27,4,0K,2004 27,2,4
2004,PHL,0.8710264839999999,FALSE,0.8710264839999999,NA,27,4,0K,2004 27,21,14
2004,PLW,12.927840565,TRUE,10,black,27,4,0K,2004 27,NA,NA
2004,PNG,0.7114923255000001,FALSE,0.7114923255000001,NA,27,4,0K,2004 27,21,8
2004,POL,7.949871248,FALSE,7.949871248,NA,27,4,0K,2004 27,12,22
2004,PRK,3.1053802665,FALSE,3.1053802665,NA,27,4,0K,2004 27,22,20
2004,PRT,6.119151663,FALSE,6.119151663,NA,27,4,0K,2004 27,7,18
2004,PRY,0.6890261225000001,FALSE,0.6890261225000001,NA,27,4,0K,2004 27,4,3
2004,PSE,0.7013813455,FALSE,0.7013813455,NA,27,4,0K,2004 27,NA,NA
2004,PYF,3.126041784,FALSE,3.126041784,NA,27,4,0K,2004 27,23,4
2004,QAT,57.754783175,TRUE,10,black,27,4,0K,2004 27,16,11
2004,ROU,4.5208064945,FALSE,4.5208064945,NA,27,4,0K,2004 27,NA,NA
2004,RUS,11.187077825,TRUE,10,black,27,4,0K,2004 27,17,22
2004,RWA,0.059302961,FALSE,0.059302961,NA,27,4,0K,2004 27,14,6
2004,SAU,16.837207805,TRUE,10,black,27,4,0K,2004 27,15,12
2004,SDN,0.2840857525,FALSE,0.2840857525,NA,27,4,0K,2004 27,13,12
2004,SEN,0.4971021275,FALSE,0.4971021275,NA,27,4,0K,2004 27,8,13
2004,SGP,6.975373503,FALSE,6.975373503,NA,27,4,0K,2004 27,20,9
2004,SLB,0.34770840199999997,FALSE,0.34770840199999997,NA,27,4,0K,2004 27,22,9
2004,SLE,0.1072662615,FALSE,0.1072662615,NA,27,4,0K,2004 27,8,9
2004,SLV,1.065667291,FALSE,1.065667291,NA,27,4,0K,2004 27,1,9
2004,SOM,0.0578944965,FALSE,0.0578944965,NA,27,4,0K,2004 27,16,8
2004,STP,0.488703312,FALSE,0.488703312,NA,27,4,0K,2004 27,11,6
2004,SUR,3.1808151775,FALSE,3.1808151775,NA,27,4,0K,2004 27,5,6
2004,SVK,7.2690961304999995,FALSE,7.2690961304999995,NA,27,4,0K,2004 27,13,21
2004,SVN,7.9082518135,FALSE,7.9082518135,NA,27,4,0K,2004 27,11,19
2004,SWE,5.886277458,FALSE,5.886277458,NA,27,4,0K,2004 27,12,25
2004,SWZ,0.9314064285000001,FALSE,0.9314064285000001,NA,27,4,0K,2004 27,14,2
2004,SYC,8.628532036500001,FALSE,8.628532036500001,NA,27,4,0K,2004 27,NA,NA
2004,SYR,2.8185991175,FALSE,2.8185991175,NA,27,4,0K,2004 27,15,15
2004,TCA,4.3389381475,FALSE,4.3389381475,NA,27,4,0K,2004 27,NA,NA
2004,TCD,0.03930111,FALSE,0.03930111,NA,27,4,0K,2004 27,12,12
2004,TGO,0.243971561,FALSE,0.243971561,NA,27,4,0K,2004 27,11,8
2004,THA,3.761830325,FALSE,3.761830325,NA,27,4,0K,2004 27,20,12
2004,TJK,0.36907590300000004,FALSE,0.36907590300000004,NA,27,4,0K,2004 27,18,16
2004,TKM,10.03093853,TRUE,10,black,27,4,0K,2004 27,17,16
2004,TLS,0.1740368975,FALSE,0.1740368975,NA,27,4,0K,2004 27,NA,NA
2004,TON,1.1103548994999999,FALSE,1.1103548994999999,NA,27,4,0K,2004 27,23,5
2004,TTO,27.66111333,TRUE,10,black,27,4,0K,2004 27,4,7
2004,TUN,2.2346009034999996,FALSE,2.2346009034999996,NA,27,4,0K,2004 27,11,14
2004,TUR,3.4300547310000002,FALSE,3.4300547310000002,NA,27,4,0K,2004 27,14,16
2004,TUV,1.1045118600000001,FALSE,1.1045118600000001,NA,27,4,0K,2004 27,NA,NA
2004,TZA,0.1268733915,FALSE,0.1268733915,NA,27,4,0K,2004 27,15,5
2004,UGA,0.06955112699999999,FALSE,0.06955112699999999,NA,27,4,0K,2004 27,14,7
2004,UKR,7.1623349014999995,FALSE,7.1623349014999995,NA,27,4,0K,2004 27,14,21
2004,URY,1.7122553305000001,FALSE,1.7122553305000001,NA,27,4,0K,2004 27,4,2
2004,USA,19.625128205,TRUE,10,black,27,4,0K,2004 27,2,19
2004,UZB,4.680322952499999,FALSE,4.680322952499999,NA,27,4,0K,2004 27,17,17
2004,VCT,2.025008025,FALSE,2.025008025,NA,27,4,0K,2004 27,5,8
2004,VEN,5.963641796499999,FALSE,5.963641796499999,NA,27,4,0K,2004 27,3,6
2004,VGB,5.6145986,FALSE,5.6145986,NA,27,4,0K,2004 27,NA,NA
2004,VNM,1.124079302,FALSE,1.124079302,NA,27,4,0K,2004 27,20,14
2004,VUT,0.28381877349999995,FALSE,0.28381877349999995,NA,27,4,0K,2004 27,22,7
2004,WSM,0.8688438715,FALSE,0.8688438715,NA,27,4,0K,2004 27,23,6
2004,YEM,0.9585361575,FALSE,0.9585361575,NA,27,4,0K,2004 27,16,10
2004,ZAF,8.935275942,FALSE,8.935275942,NA,27,4,0K,2004 27,12,1
2004,ZMB,0.1863563335,FALSE,0.1863563335,NA,27,4,0K,2004 27,13,4
2004,ZWE,0.7873693829999999,FALSE,0.7873693829999999,NA,27,4,0K,2004 27,13,3
2006,ABW,27.421917235000002,TRUE,10,black,28,5,0K,2006 28,3,8
2006,AFG,0.074572989,FALSE,0.074572989,NA,28,5,0K,2006 28,17,15
2006,AGO,1.1483639399999999,FALSE,1.1483639399999999,NA,28,5,0K,2006 28,12,3
2006,ALB,1.3124556109999999,FALSE,1.3124556109999999,NA,28,5,0K,2006 28,12,16
2006,AND,6.6328423139999995,FALSE,6.6328423139999995,NA,28,5,0K,2006 28,NA,NA
2006,ARE,23.03544532,TRUE,10,black,28,5,0K,2006 28,17,11
2006,ARG,4.408745168,FALSE,4.408745168,NA,28,5,0K,2006 28,3,1
2006,ARM,1.6038740665,FALSE,1.6038740665,NA,28,5,0K,2006 28,15,16
2006,ATG,5.025058468999999,FALSE,5.025058468999999,NA,28,5,0K,2006 28,NA,NA
2006,AUS,17.758329175,TRUE,10,black,28,5,0K,2006 28,20,3
2006,AUT,8.566858404,FALSE,8.566858404,NA,28,5,0K,2006 28,11,20
2006,AZE,4.0858199815,FALSE,4.0858199815,NA,28,5,0K,2006 28,16,16
2006,BDI,0.023960504,FALSE,0.023960504,NA,28,5,0K,2006 28,14,5
2006,BEL,9.9479080955,FALSE,9.9479080955,NA,28,5,0K,2006 28,9,21
2006,BEN,0.501502998,FALSE,0.501502998,NA,28,5,0K,2006 28,11,9
2006,BFA,0.1069510645,FALSE,0.1069510645,NA,28,5,0K,2006 28,10,10
2006,BGD,0.3005799495,FALSE,0.3005799495,NA,28,5,0K,2006 28,19,13
2006,BGR,6.685384277,FALSE,6.685384277,NA,28,5,0K,2006 28,14,19
2006,BHR,22.781523104999998,TRUE,10,black,28,5,0K,2006 28,16,12
2006,BHS,4.9477660155,FALSE,4.9477660155,NA,28,5,0K,2006 28,3,16
2006,BIH,4.662487504,FALSE,4.662487504,NA,28,5,0K,2006 28,12,18
2006,BLR,6.3963803485,FALSE,6.3963803485,NA,28,5,0K,2006 28,14,22
2006,BLZ,1.5618046385,FALSE,1.5618046385,NA,28,5,0K,2006 28,2,11
2006,BMU,10.681107480000001,TRUE,10,black,28,5,0K,2006 28,NA,NA
2006,BOL,1.464037846,FALSE,1.464037846,NA,28,5,0K,2006 28,3,4
2006,BRA,1.870382888,FALSE,1.870382888,NA,28,5,0K,2006 28,5,4
2006,BRB,4.963103213,FALSE,4.963103213,NA,28,5,0K,2006 28,5,9
2006,BRN,17.791521754999998,TRUE,10,black,28,5,0K,2006 28,21,9
2006,BTN,0.5774266195,FALSE,0.5774266195,NA,28,5,0K,2006 28,19,14
2006,BWA,2.2028510824999996,FALSE,2.2028510824999996,NA,28,5,0K,2006 28,13,2
2006,CAF,0.0592606145,FALSE,0.0592606145,NA,28,5,0K,2006 28,13,7
2006,CAN,16.776288549999997,TRUE,10,black,28,5,0K,2006 28,2,22
2006,CHE,5.311374669,FALSE,5.311374669,NA,28,5,0K,2006 28,9,20
2006,CHL,4.157713513,FALSE,4.157713513,NA,28,5,0K,2006 28,2,1
2006,CHN,5.157612063,FALSE,5.157612063,NA,28,5,0K,2006 28,20,18
2006,CIV,0.3646104805,FALSE,0.3646104805,NA,28,5,0K,2006 28,9,8
2006,CMR,0.26643930699999996,FALSE,0.26643930699999996,NA,28,5,0K,2006 28,12,7
2006,COD,0.0292692425,FALSE,0.0292692425,NA,28,5,0K,2006 28,NA,NA
2006,COG,0.298168431,FALSE,0.298168431,NA,28,5,0K,2006 28,13,5
2006,COL,1.421363082,FALSE,1.421363082,NA,28,5,0K,2006 28,2,6
2006,COM,0.2087978625,FALSE,0.2087978625,NA,28,5,0K,2006 28,15,3
2006,CPV,1.0120930275000002,FALSE,1.0120930275000002,NA,28,5,0K,2006 28,7,14
2006,CRI,1.753266489,FALSE,1.753266489,NA,28,5,0K,2006 28,2,8
2006,CUB,2.3983330415,FALSE,2.3983330415,NA,28,5,0K,2006 28,2,15
2006,CYM,10.3931776315,TRUE,10,black,28,5,0K,2006 28,NA,NA
2006,CYP,7.577266936,FALSE,7.577266936,NA,28,5,0K,2006 28,13,15
2006,CZE,11.94917225,TRUE,10,black,28,5,0K,2006 28,12,21
2006,DEU,9.699757949999999,FALSE,9.699757949999999,NA,28,5,0K,2006 28,11,21
2006,DJI,0.5433343355,FALSE,0.5433343355,NA,28,5,0K,2006 28,15,9
2006,DMA,1.8880942859999998,FALSE,1.8880942859999998,NA,28,5,0K,2006 28,NA,NA
2006,DNK,9.657464635,FALSE,9.657464635,NA,28,5,0K,2006 28,11,22
2006,DOM,2.1694020500000004,FALSE,2.1694020500000004,NA,28,5,0K,2006 28,4,14
2006,DZA,3.090914472,FALSE,3.090914472,NA,28,5,0K,2006 28,10,14
2006,ECU,2.1554827015,FALSE,2.1554827015,NA,28,5,0K,2006 28,2,5
2006,EGY,2.3311602584999997,FALSE,2.3311602584999997,NA,28,5,0K,2006 28,13,13
2006,ERI,0.138731538,FALSE,0.138731538,NA,28,5,0K,2006 28,14,11
2006,ESP,7.9025432129999995,FALSE,7.9025432129999995,NA,28,5,0K,2006 28,8,18
2006,EST,12.982423075,TRUE,10,black,28,5,0K,2006 28,13,24
2006,ETH,0.0720249945,FALSE,0.0720249945,NA,28,5,0K,2006 28,15,8
2006,FIN,12.334560155,TRUE,10,black,28,5,0K,2006 28,13,25
2006,FJI,1.429726546,FALSE,1.429726546,NA,28,5,0K,2006 28,22,6
2006,FRA,5.836325778000001,FALSE,5.836325778000001,NA,28,5,0K,2006 28,8,20
2006,FRO,14.125478735,TRUE,10,black,28,5,0K,2006 28,NA,NA
2006,FSM,1.2355731635,FALSE,1.2355731635,NA,28,5,0K,2006 28,23,12
2006,GAB,2.8267582645,FALSE,2.8267582645,NA,28,5,0K,2006 28,12,5
2006,GBR,8.7579369505,FALSE,8.7579369505,NA,28,5,0K,2006 28,8,22
2006,GEO,1.6240890335,FALSE,1.6240890335,NA,28,5,0K,2006 28,15,17
2006,GHA,0.4280591405,FALSE,0.4280591405,NA,28,5,0K,2006 28,10,8
2006,GIB,12.844955500000001,TRUE,10,black,28,5,0K,2006 28,NA,NA
2006,GIN,0.193259564,FALSE,0.193259564,NA,28,5,0K,2006 28,8,10
2006,GMB,0.2176560705,FALSE,0.2176560705,NA,28,5,0K,2006 28,8,12
2006,GNB,0.156461071,FALSE,0.156461071,NA,28,5,0K,2006 28,8,11
2006,GNQ,5.893529344,FALSE,5.893529344,NA,28,5,0K,2006 28,12,6
2006,GRC,8.8600448305,FALSE,8.8600448305,NA,28,5,0K,2006 28,13,16
2006,GRD,2.269165698,FALSE,2.269165698,NA,28,5,0K,2006 28,4,8
2006,GRL,11.16343551,TRUE,10,black,28,5,0K,2006 28,NA,NA
2006,GTM,0.9328007620000001,FALSE,0.9328007620000001,NA,28,5,0K,2006 28,1,10
2006,GUY,1.905376184,FALSE,1.905376184,NA,28,5,0K,2006 28,4,6
2006,HKG,6.2274306235,FALSE,6.2274306235,NA,28,5,0K,2006 28,21,17
2006,HND,1.0340730169999999,FALSE,1.0340730169999999,NA,28,5,0K,2006 28,2,10
2006,HRV,5.3860723595,FALSE,5.3860723595,NA,28,5,0K,2006 28,12,19
2006,HTI,0.23732466000000002,FALSE,0.23732466000000002,NA,28,5,0K,2006 28,3,14
2006,HUN,5.63532328,FALSE,5.63532328,NA,28,5,0K,2006 28,13,20
2006,IDN,1.5567160825,FALSE,1.5567160825,NA,28,5,0K,2006 28,20,8
2006,IND,1.1575956820000002,FALSE,1.1575956820000002,NA,28,5,0K,2006 28,18,13
2006,IRL,10.123450989999998,TRUE,10,black,28,5,0K,2006 28,7,22
2006,IRN,7.1802793985,FALSE,7.1802793985,NA,28,5,0K,2006 28,16,15
2006,IRQ,2.877656395,FALSE,2.877656395,NA,28,5,0K,2006 28,16,14
2006,ISL,7.491724224,FALSE,7.491724224,NA,28,5,0K,2006 28,7,25
2006,ISR,8.820411424,FALSE,8.820411424,NA,28,5,0K,2006 28,14,14
2006,ITA,7.994746406,FALSE,7.994746406,NA,28,5,0K,2006 28,10,18
2006,JAM,3.8211306735,FALSE,3.8211306735,NA,28,5,0K,2006 28,2,13
2006,JOR,3.558637611,FALSE,3.558637611,NA,28,5,0K,2006 28,15,14
2006,JPN,9.7075062585,FALSE,9.7075062585,NA,28,5,0K,2006 28,23,19
2006,KAZ,13.471668359999999,TRUE,10,black,28,5,0K,2006 28,17,19
2006,KEN,0.258270338,FALSE,0.258270338,NA,28,5,0K,2006 28,15,7
2006,KGZ,1.1569492829999999,FALSE,1.1569492829999999,NA,28,5,0K,2006 28,18,17
2006,KHM,0.237993731,FALSE,0.237993731,NA,28,5,0K,2006 28,20,11
2006,KIR,0.6361008210000001,FALSE,0.6361008210000001,NA,28,5,0K,2006 28,NA,NA
2006,KNA,4.222188448000001,FALSE,4.222188448000001,NA,28,5,0K,2006 28,NA,NA
2006,KOR,9.949086357999999,FALSE,9.949086357999999,NA,28,5,0K,2006 28,22,19
2006,KWT,30.542244195000002,TRUE,10,black,28,5,0K,2006 28,16,13
2006,LAO,0.2090149985,FALSE,0.2090149985,NA,28,5,0K,2006 28,20,13
2006,LBN,3.4289159965,FALSE,3.4289159965,NA,28,5,0K,2006 28,14,15
2006,LBR,0.20578839999999998,FALSE,0.20578839999999998,NA,28,5,0K,2006 28,8,8
2006,LBY,8.712634544,FALSE,8.712634544,NA,28,5,0K,2006 28,12,13
2006,LCA,2.2592926385,FALSE,2.2592926385,NA,28,5,0K,2006 28,4,9
2006,LIE,1.764877414,FALSE,1.764877414,NA,28,5,0K,2006 28,NA,NA
2006,LKA,0.616234271,FALSE,0.616234271,NA,28,5,0K,2006 28,18,12
2006,LSO,1.042134166,FALSE,1.042134166,NA,28,5,0K,2006 28,13,1
2006,LTU,4.5117839785000005,FALSE,4.5117839785000005,NA,28,5,0K,2006 28,13,22
2006,LUX,23.48507018,TRUE,10,black,28,5,0K,2006 28,10,21
2006,LVA,3.695822649,FALSE,3.695822649,NA,28,5,0K,2006 28,13,23
2006,MAC,3.167575561,FALSE,3.167575561,NA,28,5,0K,2006 28,21,16
2006,MAR,1.5730589030000002,FALSE,1.5730589030000002,NA,28,5,0K,2006 28,9,14
2006,MDA,1.3506049770000002,FALSE,1.3506049770000002,NA,28,5,0K,2006 28,15,20
2006,MDG,0.0912762965,FALSE,0.0912762965,NA,28,5,0K,2006 28,15,2
2006,MDV,2.3214065645,FALSE,2.3214065645,NA,28,5,0K,2006 28,18,11
2006,MEX,4.3249045325,FALSE,4.3249045325,NA,28,5,0K,2006 28,1,16
2006,MHL,1.8296781565,FALSE,1.8296781565,NA,28,5,0K,2006 28,NA,NA
2006,MKD,4.949214018,FALSE,4.949214018,NA,28,5,0K,2006 28,13,17
2006,MLI,0.0724941295,FALSE,0.0724941295,NA,28,5,0K,2006 28,10,12
2006,MLT,6.5250740615,FALSE,6.5250740615,NA,28,5,0K,2006 28,10,17
2006,MMR,0.26244350149999995,FALSE,0.26244350149999995,NA,28,5,0K,2006 28,19,12
2006,MNE,3.7656847605,FALSE,3.7656847605,NA,28,5,0K,2006 28,12,17
2006,MNG,4.1638982405,FALSE,4.1638982405,NA,28,5,0K,2006 28,20,20
2006,MOZ,0.096934017,FALSE,0.096934017,NA,28,5,0K,2006 28,14,3
2006,MRT,0.5283216575,FALSE,0.5283216575,NA,28,5,0K,2006 28,8,14
2006,MUS,2.95890985,FALSE,2.95890985,NA,28,5,0K,2006 28,16,1
2006,MWI,0.066053533,FALSE,0.066053533,NA,28,5,0K,2006 28,14,4
2006,MYS,6.677973638,FALSE,6.677973638,NA,28,5,0K,2006 28,20,10
2006,NAM,1.1349485750000001,FALSE,1.1349485750000001,NA,28,5,0K,2006 28,12,2
2006,NCL,11.92457749,TRUE,10,black,28,5,0K,2006 28,22,5
2006,NER,0.049145373000000006,FALSE,0.049145373000000006,NA,28,5,0K,2006 28,11,12
2006,NGA,0.6713176430000001,FALSE,0.6713176430000001,NA,28,5,0K,2006 28,12,8
2006,NIC,0.8267747304999999,FALSE,0.8267747304999999,NA,28,5,0K,2006 28,2,9
2006,NLD,10.887789115,TRUE,10,black,28,5,0K,2006 28,10,22
2006,NOR,9.5353426755,FALSE,9.5353426755,NA,28,5,0K,2006 28,11,25
2006,NPL,0.0992739155,FALSE,0.0992739155,NA,28,5,0K,2006 28,18,14
2006,NRU,4.384448758,FALSE,4.384448758,NA,28,5,0K,2006 28,NA,NA
2006,NZL,7.9782915975,FALSE,7.9782915975,NA,28,5,0K,2006 28,22,1
2006,OMN,15.871237735000001,TRUE,10,black,28,5,0K,2006 28,17,10
2006,PAK,0.9604434550000001,FALSE,0.9604434550000001,NA,28,5,0K,2006 28,17,14
2006,PAN,2.128593918,FALSE,2.128593918,NA,28,5,0K,2006 28,2,7
2006,PER,1.383037683,FALSE,1.383037683,NA,28,5,0K,2006 28,2,4
2006,PHL,0.789571146,FALSE,0.789571146,NA,28,5,0K,2006 28,21,14
2006,PLW,13.06803295,TRUE,10,black,28,5,0K,2006 28,NA,NA
2006,PNG,0.7946631915,FALSE,0.7946631915,NA,28,5,0K,2006 28,21,8
